iter	Passed	Remaining
3219	266332	81057
3220	266411	80973
3221	266486	80888
3222	266563	80804
3223	266637	80719
3224	266705	80632
3225	266808	80555
3226	267003	80506
3227	267141	80440
3228	267250	80365
3229	267349	80287
3230	267469	80215
3231	267576	80140
3232	267677	80063
3233	267795	79990
3234	267902	79915
3235	268014	79841
3236	268198	79788
3237	268312	79714
3238	268428	79641
3239	268539	79567
3240	268629	79486
3241	268737	79411
3242	268868	79342
3243	269040	79285
3244	269252	79240
3245	269427	79184
3246	269512	79102
3247	269595	79019
3248	269677	78936
3249	269753	78851
3250	269832	78766
3251	269936	78689
3252	270055	78617
3253	270170	78543
3254	270272	78466
3255	270465	78415
3256	270590	78344
3257	270688	78265
3258	270790	78187
3259	270889	78109
3260	270990	78031
3261	271106	77957
3262	271237	77888
3263	271337	77809
3264	271469	77740
3265	271647	77684
3266	271737	77603
3267	271813	77518
3268	271896	77435
3269	271988	77354
3270	272099	77279
3271	272195	77199
3272	272283	77117
3273	272355	77031
3274	272440	76948
3275	272538	76869
3276	272671	76800
3277	272817	76735
3278	272897	76650
3279	272962	76562
3280	273037	76477
3281	273111	76391
3282	273180	76304
3283	273261	76220
3284	273350	76138
3285	273439	76057
3286	273526	75974
3287	273607	75891
3288	273686	75806
3289	273767	75722
3290	273922	75659
3291	274013	75578
3292	274101	75496
3293	274172	75409
3294	274245	75323
3295	274320	75238
3296	274432	75163
3297	274515	75079
3298	274594	74995
3299	274662	74907
3300	274738	74822
3301	274828	74741
3302	274992	74680
3303	275081	74598
3304	275155	74512
3305	275243	74430
3306	275337	74350
3307	275425	74268
3308	275535	74192
3309	275620	74109
3310	275709	74027
3311	275795	73945
3312	275876	73861
3313	275946	73774
3314	276111	73712
3315	276207	73633
3316	276278	73546
3317	276346	73459
3318	276423	73374
3319	276496	73288
3320	276568	73202
3321	276655	73119
3322	276729	73033
3323	276803	72948
3324	276874	72861
3325	276944	72774
3326	277015	72688
3327	277131	72613
3328	277244	72538
3329	277315	72451
3330	277383	72364
3331	277459	72279
3332	277530	72193
3333	277603	72107
3334	277675	72020
3335	277768	71940
3336	277862	71859
3337	277935	71773
3338	278006	71687
3339	278078	71601
3340	278158	71516
3341	278337	71458
3342	278415	71373
3343	278484	71286
3344	278554	71200
3345	278622	71112
3346	278692	71026
3347	278768	70941
3348	278858	70859
3349	278935	70774
3350	279013	70689
3351	279081	70602
3352	279165	70519
3353	279260	70439
3354	279422	70376
3355	279510	70294
3356	279580	70207
3357	279651	70121
3358	279728	70036
3359	279810	69952
3360	279896	69869
3361	279994	69790
3362	280077	69707
3363	280162	69624
3364	280241	69539
3365	280314	69453
3366	280417	69375
3367	280543	69302
3368	280616	69217
3369	280689	69131
3370	280756	69043
3371	280823	68956
3372	280897	68871
3373	280976	68786
3374	281062	68704
3375	281133	68617
3376	281205	68531
3377	281280	68446
3378	281354	68360
3379	281424	68274
3380	281541	68199
3381	281652	68123
3382	281722	68036
3383	281798	67951
3384	281876	67866
3385	281957	67782
3386	282035	67698
3387	282120	67615
3388	282201	67531
3389	282272	67445
3390	282344	67359
3391	282418	67274
3392	282491	67188
3393	282587	67108
3394	282748	67043
3395	282820	66957
3396	282891	66871
3397	282967	66786
3398	283043	66701
3399	283113	66615
3400	283195	66531
3401	283284	66449
3402	283365	66365
3403	283456	66284
3404	283541	66201
3405	283621	66117
3406	283746	66043
3407	283882	65972
3408	283960	65888
3409	284036	65803
3410	284111	65717
3411	284198	65635
3412	284286	65553
3413	284372	65470
3414	284455	65387
3415	284531	65302
3416	284602	65216
3417	284684	65132
3418	284815	65060
3419	284954	64989
3420	285033	64905
3421	285115	64821
3422	285202	64739
3423	285290	64656
3424	285361	64570
3425	285448	64488
3426	285539	64406
3427	285615	64321
3428	285692	64237
3429	285785	64156
3430	285865	64071
3431	286019	64004
3432	286101	63920
3433	286179	63836
3434	286253	63750
3435	286327	63665
3436	286412	63582
3437	286497	63499
3438	286582	63416
3439	286657	63331
3440	286734	63246
3441	286805	63160
3442	286873	63073
3443	286946	62988
3444	287091	62918
3445	287173	62834
3446	287243	62748
3447	287314	62662
3448	287386	62576
3449	287459	62491
3450	287557	62411
3451	287656	62331
3452	287734	62246
3453	287815	62162
3454	287897	62079
3455	287969	61993
3456	288040	61907
3457	288212	61843
3458	288298	61760
3459	288378	61676
3460	288475	61595
3461	288577	61516
3462	288661	61433
3463	288750	61351
3464	288831	61267
3465	288932	61187
3466	289023	61105
3467	289109	61023
3468	289224	60946
3469	289372	60876
3470	289457	60793
3471	289549	60711
3472	289630	60628
3473	289711	60544
3474	289790	60459
3475	289891	60380
3476	290000	60302
3477	290089	60219
3478	290169	60135
3479	290245	60050
3480	290357	59973
3481	290474	59896
3482	290550	59811
3483	290625	59726
3484	290702	59641
3485	290779	59557
3486	290854	59472
3487	290923	59385
3488	291006	59302
3489	291087	59218
3490	291165	59133
3491	291238	59048
3492	291316	58963
3493	291427	58886
3494	291595	58819
3495	291675	58735
3496	291750	58650
3497	291816	58563
3498	291888	58477
3499	291964	58392
3500	292059	58311
3501	292151	58230
3502	292235	58146
3503	292323	58064
3504	292416	57982
3505	292510	57901
3506	292674	57833
3507	292754	57749
3508	292831	57664
3509	292902	57579
3510	292977	57493
3511	293054	57409
3512	293140	57326
3513	293224	57243
3514	293299	57157
3515	293379	57073
3516	293451	56988
3517	293523	56902
3518	293593	56816
3519	293777	56752
3520	293858	56668
3521	293929	56582
3522	293995	56495
3523	294075	56411
3524	294151	56326
3525	294240	56244
3526	294353	56166
3527	294446	56085
3528	294522	56000
3529	294607	55917
3530	294679	55831
3531	294766	55748
3532	294924	55679
3533	295024	55598
3534	295105	55514
3535	295189	55431
3536	295271	55347
3537	295351	55263
3538	295440	55181
3539	295543	55101
3540	295634	55019
3541	295711	54934
3542	295786	54849
3543	295911	54773
3544	296041	54698
3545	296121	54614
3546	296199	54530
3547	296279	54445
3548	296346	54359
3549	296416	54273
3550	296500	54190
3551	296581	54106
3552	296667	54023
3553	296743	53938
3554	296810	53851
3555	296886	53766
3556	296972	53683
3557	297119	53611
3558	297187	53525
3559	297260	53440
3560	297332	53354
3561	297399	53268
3562	297473	53182
3563	297551	53098
3564	297636	53015
3565	297703	52928
3566	297772	52842
3567	297842	52756
3568	297912	52670
3569	297993	52587
3570	298178	52521
3571	298280	52441
3572	298357	52356
3573	298455	52275
3574	298537	52191
3575	298615	52107
3576	298697	52023
3577	298779	51939
3578	298852	51854
3579	298929	51769
3580	299003	51684
3581	299072	51598
3582	299139	51512
3583	299259	51435
3584	299369	51356
3585	299441	51270
3586	299516	51185
3587	299590	51100
3588	299660	51014
3589	299739	50930
3590	299820	50846
3591	299900	50762
3592	299968	50676
3593	300035	50590
3594	300097	50503
3595	300173	50418
3596	300241	50332
3597	300384	50258
3598	300468	50175
3599	300537	50089
3600	300602	50002
3601	300672	49917
3602	300746	49832
3603	300819	49747
3604	300904	49663
3605	300990	49580
3606	301061	49495
3607	301136	49410
3608	301207	49324
3609	301278	49239
3610	301343	49153
3611	301484	49078
3612	301555	48993
3613	301622	48907
3614	301695	48822
3615	301765	48736
3616	301848	48652
3617	301935	48570
3618	302016	48486
3619	302099	48402
3620	302162	48315
3621	302230	48230
3622	302309	48145
3623	302392	48062
3624	302517	47985
3625	302670	47913
3626	302761	47830
3627	302824	47744
3628	302910	47661
3629	302980	47575
3630	303049	47489
3631	303123	47404
3632	303208	47321
3633	303298	47239
3634	303369	47153
3635	303442	47068
3636	303513	46983
3637	303602	46900
3638	303748	46826
3639	303826	46742
3640	303893	46656
3641	303970	46572
3642	304042	46486
3643	304115	46401
3644	304182	46315
3645	304266	46232
3646	304345	46148
3647	304420	46063
3648	304485	45977
3649	304558	45892
3650	304626	45806
3651	304736	45727
3652	304857	45649
3653	304925	45563
3654	304995	45478
3655	305065	45392
3656	305138	45307
3657	305204	45221
3658	305280	45137
3659	305366	45054
3660	305442	44969
3661	305511	44884
3662	305582	44798
3663	305652	44713
3664	305722	44627
3665	305831	44548
3666	305943	44468
3667	306051	44389
3668	306142	44306
3669	306219	44222
3670	306288	44136
3671	306362	44052
3672	306460	43970
3673	306552	43888
3674	306632	43804
3675	306701	43719
3676	306769	43633
3677	306837	43547
3678	306999	43475
3679	307074	43390
3680	307171	43309
3681	307256	43226
3682	307349	43144
3683	307439	43061
3684	307550	42982
3685	307643	42899
3686	307731	42816
3687	307822	42734
3688	307912	42652
3689	308084	42580
3690	308235	42506
3691	308331	42424
3692	308415	42341
3693	308486	42256
3694	308563	42171
3695	308646	42088
3696	308741	42006
3697	308835	41924
3698	308920	41840
3699	308989	41755
3700	309065	41670
3701	309201	41594
3702	309325	41516
3703	309400	41431
3704	309488	41348
3705	309576	41265
3706	309659	41182
3707	309766	41101
3708	309878	41021
3709	310156	40964
3710	310341	40893
3711	310552	40826
3712	310668	40747
3713	310787	40668
3714	310915	40590
3715	311044	40512
3716	311178	40435
3717	311307	40357
3718	311427	40278
3719	311653	40213
3720	311778	40134
3721	311904	40056
3722	312033	39978
3723	312157	39899
3724	312293	39822
3725	312404	39742
3726	312505	39660
3727	312607	39579
3728	312819	39511
3729	312953	39433
3730	313060	39352
3731	313186	39274
3732	313309	39195
3733	313401	39112
3734	313492	39029
3735	313569	38944
3736	313640	38858
3737	313714	38773
3738	313787	38688
3739	313869	38604
3740	314012	38527
3741	314087	38442
3742	314160	38357
3743	314232	38271
3744	314300	38186
3745	314371	38100
3746	314449	38015
3747	314539	37932
3748	314603	37846
3749	314674	37760
3750	314748	37675
3751	314824	37590
3752	314890	37504
3753	315018	37426
3754	315132	37345
3755	315202	37260
3756	315275	37175
3757	315342	37089
3758	315420	37004
3759	315491	36919
3760	315566	36834
3761	315648	36750
3762	315725	36665
3763	315791	36579
3764	315865	36494
3765	315947	36410
3766	316017	36324
3767	316164	36248
3768	316251	36164
3769	316322	36079
3770	316394	35993
3771	316459	35907
3772	316529	35822
3773	316594	35736
3774	316680	35652
3775	316764	35568
3776	316838	35483
3777	316917	35399
3778	316983	35313
3779	317050	35227
3780	317119	35142
3781	317288	35067
3782	317374	34984
3783	317438	34898
3784	317512	34813
3785	317586	34728
3786	317652	34642
3787	317720	34556
3788	317801	34472
3789	317912	34391
3790	317983	34306
3791	318054	34221
3792	318123	34135
3793	318195	34050
3794	318301	33968
3795	318422	33889
3796	318493	33803
3797	318559	33718
3798	318631	33632
3799	318702	33547
3800	318772	33462
3801	318848	33377
3802	318937	33294
3803	319025	33210
3804	319094	33125
3805	319164	33040
3806	319235	32955
3807	319311	32870
3808	319442	32791
3809	319543	32709
3810	319619	32624
3811	319696	32539
3812	319769	32454
3813	319838	32369
3814	319913	32284
3815	319995	32200
3816	320085	32117
3817	320152	32032
3818	320226	31947
3819	320296	31861
3820	320364	31776
3821	320434	31691
3822	320580	31613
3823	320649	31528
3824	320713	31442
3825	320787	31357
3826	320855	31272
3827	320921	31186
3828	320983	31100
3829	321055	31015
3830	321139	30932
3831	321207	30846
3832	321282	30761
3833	321348	30676
3834	321415	30591
3835	321483	30505
3836	321629	30427
3837	321732	30345
3838	321801	30260
3839	321870	30175
3840	321942	30090
3841	322006	30004
3842	322076	29919
3843	322152	29835
3844	322236	29751
3845	322308	29666
3846	322381	29581
3847	322451	29496
3848	322515	29410
3849	322581	29325
3850	322665	29241
3851	322807	29163
3852	322879	29078
3853	322950	28993
3854	323015	28908
3855	323082	28822
3856	323150	28737
3857	323221	28652
3858	323305	28568
3859	323376	28483
3860	323453	28399
3861	323520	28314
3862	323592	28229
3863	323663	28144
3864	323731	28059
3865	323876	27981
3866	323958	27897
3867	324026	27811
3868	324098	27727
3869	324169	27642
3870	324234	27556
3871	324315	27473
3872	324408	27390
3873	324566	27312
3874	324726	27235
3875	324900	27158
3876	325154	27089
3877	325292	27009
3878	325433	26930
3879	325587	26852
3880	325749	26775
3881	325939	26699
3882	326063	26619
3883	326237	26542
3884	326503	26473
3885	326655	26394
3886	326783	26314
3887	326912	26233
3888	327048	26153
3889	327198	26074
3890	327352	25996
3891	327604	25925
3892	327793	25849
3893	327920	25768
3894	328041	25687
3895	328158	25605
3896	328337	25528
3897	328498	25450
3898	328639	25370
3899	328885	25298
3900	329069	25222
3901	329203	25141
3902	329336	25060
3903	329460	24979
3904	329614	24900
3905	329776	24821
3906	329944	24743
3907	330204	24672
3908	330364	24593
3909	330501	24512
3910	330621	24430
3911	330767	24350
3912	330919	24271
3913	331075	24192
3914	331246	24113
3915	331512	24042
3916	331657	23961
3917	331787	23880
3918	331923	23799
3919	332051	23717
3920	332203	23638
3921	332345	23557
3922	332495	23477
3923	332764	23405
3924	332923	23325
3925	333049	23243
3926	333178	23162
3927	333300	23079
3928	333451	22999
3929	333604	22919
3930	333773	22840
3931	334041	22767
3932	334199	22687
3933	334325	22605
3934	334450	22523
3935	334583	22441
3936	334740	22361
3937	334893	22280
3938	335085	22202
3939	335343	22129
3940	335498	22048
3941	335623	21966
3942	335743	21883
3943	335893	21802
3944	336100	21725
3945	336231	21642
3946	336509	21570
3947	336714	21492
3948	336870	21411
3949	336994	21328
3950	337141	21247
3951	337284	21165
3952	337403	21082
3953	337526	20999
3954	337754	20922
3955	337946	20843
3956	338098	20762
3957	338236	20680
3958	338366	20597
3959	338506	20515
3960	338644	20433
3961	338776	20350
3962	339035	20275
3963	339206	20194
3964	339340	20112
3965	339465	20029
3966	339593	19945
3967	339739	19863
3968	339877	19781
3969	340017	19698
3970	340271	19622
3971	340466	19543
3972	340597	19460
3973	340728	19377
3974	340841	19292
3975	341002	19211
3976	341167	19130
3977	341334	19048
3978	341635	18974
3979	341811	18894
3980	341945	18810
3981	342077	18727
3982	342209	18644
3983	342364	18561
3984	342491	18478
3985	342649	18396
3986	342898	18318
3987	343051	18236
3988	343180	18152
3989	343316	18069
3990	343455	17985
3991	343631	17904
3992	343792	17822
3993	344012	17743
3994	344201	17662
3995	344325	17578
3996	344459	17494
3997	344592	17410
3998	344734	17327
3999	344890	17244
4000	345012	17160
4001	345210	17079
4002	345434	16999
4003	345588	16916
4004	345720	16832
4005	345853	16748
4006	345980	16664
4007	346126	16580
4008	346270	16497
4009	346472	16416
4010	346752	16339
4011	346899	16255
4012	347031	16171
4013	347162	16086
4014	347296	16002
4015	347455	15919
4016	347588	15834
4017	347799	15753
4018	347977	15671
4019	348106	15586
4020	348247	15502
4021	348392	15418
4022	348531	15334
4023	348691	15250
4024	348815	15165
4025	349039	15085
4026	349270	15004
4027	349452	14921
4028	349582	14837
4029	349711	14752
4030	349876	14668
4031	350024	14584
4032	350223	14502
4033	350454	14421
4034	350607	14337
4035	350739	14252
4036	350883	14167
4037	351012	14082
4038	351182	13998
4039	351313	13913
4040	351505	13830
4041	351777	13750
4042	351930	13666
4043	352053	13580
4044	352177	13495
4045	352316	13409
4046	352470	13325
4047	352596	13239
4048	352775	13156
4049	352996	13073
4050	353146	12989
4051	353291	12904
4052	353427	12818
4053	353572	12733
4054	353732	12648
4055	353882	12563
4056	354056	12479
4057	354281	12397
4058	354420	12311
4059	354558	12226
4060	354697	12140
4061	354829	12054
4062	354991	11969
4063	355113	11883
4064	355301	11799
4065	355531	11716
4066	355687	11631
4067	355828	11546
4068	355961	11460
4069	356090	11373
4070	356256	11288
4071	356393	11202
4072	356646	11120
4073	356866	11037
4074	357035	10952
4075	357151	10865
4076	357277	10778
4077	357415	10692
4078	357582	10607
4079	357735	10521
4080	357957	10437
4081	358146	10353
4082	358285	10266
4083	358424	10180
4084	358550	10093
4085	358705	10007
4086	358861	9922
4087	358996	9835
4088	359232	9751
4089	359479	9668
4090	359606	9581
4091	359741	9494
4092	359877	9407
4093	360031	9321
4094	360181	9235
4095	360337	9149
4096	360604	9065
4097	360766	8979
4098	360887	8892
4099	361015	8805
4100	361156	8718
4101	361308	8631
4102	361434	8544
4103	361589	8458
4104	361903	8375
4105	362086	8289
4106	362212	8202
4107	362365	8115
4108	362515	8028
4109	362683	7941
4110	362797	7854
4111	362988	7768
4112	363223	7683
4113	363392	7596
4114	363522	7508
4115	363654	7421
4116	363795	7334
4117	363933	7246
4118	364055	7159
4119	364246	7072
4120	364481	6987
4121	364633	6899
4122	364770	6812
4123	364900	6724
4124	365036	6637
4125	365206	6549
4126	365342	6462
4127	365546	6375
4128	365820	6290
4129	365980	6203
4130	366112	6115
4131	366240	6027
4132	366376	5939
4133	366524	5851
4134	366767	5765
4135	367056	5679
4136	367207	5591
4137	367355	5504
4138	367512	5416
4139	367668	5328
4140	367820	5240
4141	367957	5152
4142	368158	5065
4143	368430	4978
4144	368586	4890
4145	368718	4802
4146	368840	4713
4147	368969	4625
4148	369135	4537
4149	369262	4448
4150	369482	4361
4151	369762	4274
4152	369915	4186
4153	370050	4097
4154	370171	4009
4155	370334	3920
4156	370494	3832
4157	370696	3744
4158	370970	3657
4159	371115	3568
4160	371251	3479
4161	371423	3391
4162	371570	3302
4163	371719	3213
4164	371846	3124
4165	372067	3036
4166	372339	2948
4167	372514	2859
4168	372662	2771
4169	372812	2682
4170	372951	2593
4171	373081	2503
4172	373205	2414
4173	373380	2325
4174	373641	2237
4175	373804	2148
4176	373940	2059
4177	374079	1969
4178	374210	1880
4179	374360	1791
4180	374500	1701
4181	374683	1612
4182	374927	1523
4183	375090	1434
4184	375224	1344
4185	375363	1255
4186	375492	1165
4187	375661	1076
4188	375805	986
4189	376008	897
4190	376269	808
4191	376411	718
4192	376552	628
4193	376686	538
4194	376842	449
4195	376991	359
4196	377139	269
4197	377376	179
4198	377586	89
4199	377734	0
