iter	Logloss
2926	0.2969302189
2927	0.2968815841
2928	0.2968300116
2929	0.2967914974
2930	0.2967423027
2931	0.2967006928
2932	0.296675361
2933	0.2966207853
2934	0.2966035905
2935	0.2965705806
2936	0.2965301627
2937	0.2964819548
2938	0.2964462261
2939	0.2963963418
2940	0.2963533034
2941	0.2963188503
2942	0.2962649946
2943	0.2962329268
2944	0.2961927331
2945	0.2961600004
2946	0.296107481
2947	0.2960699359
2948	0.296016187
2949	0.2959747774
2950	0.2959333982
2951	0.2958908057
2952	0.2958650741
2953	0.2958447937
2954	0.2958142225
2955	0.2957764696
2956	0.2957217407
2957	0.2956759467
2958	0.295629934
2959	0.295594222
2960	0.2955580465
2961	0.2955143777
2962	0.2954622078
2963	0.2954337278
2964	0.2953743696
2965	0.2953481267
2966	0.2953045824
2967	0.2952571266
2968	0.2952049708
2969	0.29515734
2970	0.2951106423
2971	0.2950882842
2972	0.2950358971
2973	0.2950080334
2974	0.2949858436
2975	0.2949560075
2976	0.2949272764
2977	0.2948780951
2978	0.2948455608
2979	0.2948245489
2980	0.2947952957
2981	0.29472801
2982	0.2946830908
2983	0.2946363987
2984	0.2945917502
2985	0.2945521607
2986	0.2945088512
2987	0.2944683773
2988	0.2944207829
2989	0.2943763653
2990	0.2942948643
2991	0.2942544811
2992	0.294209246
2993	0.2941649402
2994	0.2941173629
2995	0.2940553417
2996	0.2940062706
2997	0.2939645548
2998	0.2939355417
2999	0.2938974904
3000	0.2938623432
3001	0.2938253662
3002	0.2937755588
3003	0.2937238879
3004	0.2936865258
3005	0.2936667802
3006	0.2936138374
3007	0.2935588403
3008	0.2935126501
3009	0.2934759093
3010	0.2934443674
3011	0.293409205
3012	0.2933617769
3013	0.2933144456
3014	0.293271393
3015	0.2932371314
3016	0.2931996506
3017	0.2931464229
3018	0.2931156058
3019	0.2930679807
3020	0.2930247122
3021	0.2929606717
3022	0.2929268117
3023	0.292877916
3024	0.292849859
3025	0.2928054259
3026	0.2927512417
3027	0.2927106121
3028	0.292678514
3029	0.2926283265
3030	0.2925821612
3031	0.2925234605
3032	0.2924721767
3033	0.2924304552
3034	0.2923875711
3035	0.2923629631
3036	0.2923242571
3037	0.2922648492
3038	0.2922084375
3039	0.2921755844
3040	0.292140718
3041	0.2921147385
3042	0.2920668276
3043	0.2920293857
3044	0.2919844113
3045	0.2919527999
3046	0.2918951272
3047	0.2918613974
3048	0.2918269593
3049	0.2917834296
3050	0.2917286016
3051	0.2916535946
3052	0.2915935801
3053	0.2915659219
3054	0.2915167853
3055	0.2914693515
3056	0.2914342959
3057	0.2913967759
3058	0.2913611327
3059	0.2912988498
3060	0.2912701852
3061	0.2912230024
3062	0.2911719138
3063	0.2911377017
3064	0.2911020242
3065	0.2910330414
3066	0.2909779088
3067	0.2909207977
3068	0.2908801535
3069	0.2908556907
3070	0.2908261919
3071	0.2907820057
3072	0.2907569863
3073	0.2907188521
3074	0.290694569
3075	0.2906574542
3076	0.2906326584
3077	0.2905913566
3078	0.2905698721
3079	0.2905227459
3080	0.2904897815
3081	0.2904431851
3082	0.2904132359
3083	0.2903692765
3084	0.2903119518
3085	0.2902775828
3086	0.2902375987
3087	0.2902103515
3088	0.290166935
3089	0.2901171253
3090	0.2900791155
3091	0.2900252493
3092	0.2899848859
3093	0.2899353571
3094	0.2898932225
3095	0.2898736686
3096	0.2898424646
3097	0.2898061068
3098	0.2897725364
3099	0.2897449432
3100	0.2896809926
3101	0.2896568766
3102	0.2896105185
3103	0.289547502
3104	0.2895035387
3105	0.2894612627
3106	0.2894183419
3107	0.2893690157
3108	0.2893400814
3109	0.2892985701
3110	0.2892613999
3111	0.2892348066
3112	0.2891955729
3113	0.2891652077
3114	0.2891144416
3115	0.2890725929
3116	0.2890198956
3117	0.2889584097
3118	0.288913574
3119	0.2888629234
3120	0.2888164477
3121	0.2887821778
3122	0.288745457
3123	0.2887155272
3124	0.2886641827
3125	0.2886344969
3126	0.2886038531
3127	0.2885626971
3128	0.2885185291
3129	0.2884541439
3130	0.2883971555
3131	0.2883701631
3132	0.2883249022
3133	0.2882798514
3134	0.2882503547
3135	0.2882094029
3136	0.2881683185
3137	0.2881450396
3138	0.2881117143
3139	0.2880662946
3140	0.2880171464
3141	0.287971524
3142	0.287935458
3143	0.2878821237
3144	0.2878490066
3145	0.2877879366
3146	0.2877577472
3147	0.2877090314
3148	0.2876646385
3149	0.2876237171
3150	0.2875875825
3151	0.2875514559
3152	0.2875180101
3153	0.2874736292
3154	0.2874439676
3155	0.2874057622
3156	0.2873567815
3157	0.2873247351
3158	0.2872910721
3159	0.2872500252
3160	0.2872085058
3161	0.2871659342
3162	0.2871328716
3163	0.287082636
3164	0.2870280434
3165	0.2869703331
3166	0.2869209961
3167	0.2868893138
3168	0.2868359779
3169	0.2867903906
3170	0.2867514053
3171	0.286724545
3172	0.2866919375
3173	0.2866565304
3174	0.2866242496
3175	0.286574203
3176	0.2865119503
3177	0.2864573109
3178	0.286414659
3179	0.286352248
3180	0.2863000973
3181	0.2862633375
3182	0.2862211868
3183	0.2861780818
3184	0.2861339569
3185	0.2860973848
3186	0.2860689533
3187	0.286024268
3188	0.2860014603
3189	0.2859604612
3190	0.2859264568
3191	0.2859113072
3192	0.2858546859
3193	0.2858320185
3194	0.2858027793
3195	0.2857695127
3196	0.2857314887
3197	0.2856833936
3198	0.2856565029
3199	0.2856267206
3200	0.2855788915
3201	0.2855568003
3202	0.2854861686
3203	0.2854603156
3204	0.2854232017
3205	0.2853727841
3206	0.2853411072
3207	0.2852902488
3208	0.285263827
3209	0.2852274849
3210	0.285176501
3211	0.2851294819
3212	0.2850863029
3213	0.2850612387
3214	0.2850247216
3215	0.2849819066
3216	0.2849485253
3217	0.2849150191
3218	0.2848620549
3219	0.2848142325
3220	0.2847883673
3221	0.2847453028
3222	0.2847042494
3223	0.2846640179
3224	0.2846466362
3225	0.2845913117
3226	0.284554907
3227	0.2845087799
3228	0.2844581992
3229	0.2844103158
3230	0.284377143
3231	0.2843544197
3232	0.2843237391
3233	0.2842720505
3234	0.2842366771
3235	0.2842162173
3236	0.2841670961
3237	0.2841289462
3238	0.2840851864
3239	0.2840056994
3240	0.2839785566
3241	0.2839263764
3242	0.2838953694
3243	0.2838665048
3244	0.2838112382
3245	0.2837612139
3246	0.2837152275
3247	0.2836782614
3248	0.2836374808
3249	0.2835941412
3250	0.2835554987
3251	0.2835270516
3252	0.2834906655
3253	0.2834573833
3254	0.2834270636
3255	0.2833679295
3256	0.2833205883
3257	0.2832937024
3258	0.2832534394
3259	0.2832240314
3260	0.283190559
3261	0.2831347564
3262	0.2830941202
3263	0.2830380639
3264	0.2830032742
3265	0.2829576215
3266	0.2829211681
3267	0.2828709568
3268	0.2828336834
3269	0.2827954317
3270	0.2827508579
3271	0.2827176442
3272	0.282679021
3273	0.2826347446
3274	0.2826010094
3275	0.2825487816
3276	0.2825163373
3277	0.2824640408
3278	0.2824360348
3279	0.2824167475
3280	0.2823616144
3281	0.2823106399
3282	0.282279409
3283	0.2822324818
3284	0.2821880388
3285	0.2821483558
3286	0.2821090701
3287	0.2820555751
3288	0.2819850318
3289	0.2819542473
3290	0.2819190748
3291	0.2818729368
3292	0.2818255981
3293	0.2817987516
3294	0.2817644257
3295	0.2817470695
3296	0.2816882159
3297	0.2816588208
3298	0.2816198535
3299	0.2815836155
3300	0.2815452573
3301	0.2814921702
3302	0.2814536446
3303	0.2814091433
3304	0.2813644808
3305	0.2813253659
3306	0.2812647969
3307	0.2812350478
3308	0.2811825528
3309	0.2811481578
3310	0.2811074574
3311	0.2810798111
3312	0.2810334451
3313	0.2810002648
3314	0.2809451753
3315	0.2809029737
3316	0.2808632794
3317	0.2808379899
3318	0.2807802957
3319	0.2807227521
3320	0.2806963569
3321	0.2806696861
3322	0.2806463963
3323	0.2806032617
3324	0.2805570848
3325	0.2805302444
3326	0.2804998774
3327	0.2804609288
3328	0.28042758
3329	0.2803708101
3330	0.2803451467
3331	0.280308786
3332	0.2802641034
3333	0.2802255565
3334	0.2802018498
3335	0.2801803413
3336	0.2801450069
3337	0.2800936
3338	0.2800620881
3339	0.2800385055
3340	0.279986768
3341	0.2799430677
3342	0.2799037344
3343	0.2798825345
3344	0.2798423836
3345	0.2798084805
3346	0.2797790318
3347	0.2797446297
3348	0.2797081293
3349	0.2796830217
3350	0.2796303222
3351	0.2795982498
3352	0.2795710779
3353	0.279527956
3354	0.2794846015
3355	0.2794342066
3356	0.279407419
3357	0.2793567877
3358	0.27931124
3359	0.279262664
3360	0.2792354737
3361	0.2791926637
3362	0.2791745131
3363	0.2791413471
3364	0.2790923992
3365	0.279048624
3366	0.2790060388
3367	0.2789586388
3368	0.2789308221
3369	0.2789012082
3370	0.2788564725
3371	0.2788260084
3372	0.2787710227
3373	0.2787415941
3374	0.2786882964
3375	0.2786501386
3376	0.2786242367
3377	0.2785835723
3378	0.2785326956
3379	0.2785022246
3380	0.2784766785
3381	0.2784312821
3382	0.2783957956
3383	0.2783514039
3384	0.2783058399
3385	0.2782548199
3386	0.2782025071
3387	0.2781701952
3388	0.278124127
3389	0.2780835739
3390	0.2780438099
3391	0.2780109427
3392	0.2779741952
3393	0.2779370199
3394	0.2779063332
3395	0.2778754418
3396	0.2778431501
3397	0.2777930838
3398	0.27775645
3399	0.2777225149
3400	0.2776799804
3401	0.2776365348
3402	0.2776041739
3403	0.2775618903
3404	0.2775410492
3405	0.2775113248
3406	0.2774753411
3407	0.2774395212
3408	0.2774168036
3409	0.2773732727
3410	0.2773356391
3411	0.2772659371
3412	0.2772368009
3413	0.2771992629
3414	0.2771657524
3415	0.2771269005
3416	0.277096998
3417	0.2770557526
3418	0.277027373
3419	0.2769802609
3420	0.2769341778
3421	0.2768968225
3422	0.276857052
3423	0.2768176282
3424	0.2767805631
3425	0.2767479437
3426	0.2766939062
3427	0.2766591685
3428	0.2766141941
3429	0.2765707887
3430	0.2765287284
3431	0.2764813604
3432	0.2764350688
3433	0.2763833744
3434	0.2763467653
3435	0.2763019914
3436	0.276258273
3437	0.2762099969
3438	0.2761671761
3439	0.2761423275
3440	0.2760972276
3441	0.2760599834
3442	0.2760296804
3443	0.2759856424
3444	0.27595777
3445	0.2759111608
3446	0.2758710487
3447	0.2758375591
3448	0.2758044577
3449	0.2757553134
3450	0.2757158578
3451	0.2756851099
3452	0.2756462252
3453	0.2755940429
3454	0.2755609763
3455	0.2755390053
3456	0.2755161665
3457	0.2754728528
3458	0.275437826
3459	0.27537916
3460	0.2753268042
3461	0.2752727401
3462	0.2752346602
3463	0.275198364
3464	0.2751585741
3465	0.2751136835
3466	0.2750780598
3467	0.2750359443
3468	0.2749932141
3469	0.2749361245
3470	0.2749045156
3471	0.2748629715
3472	0.2748188172
3473	0.2747731165
3474	0.2747310087
3475	0.2746765762
3476	0.2746315796
3477	0.274592195
3478	0.2745320493
3479	0.274504896
3480	0.2744800095
3481	0.2744578629
3482	0.2744195366
3483	0.2743782289
3484	0.2743320167
3485	0.2742854427
3486	0.2742473708
3487	0.2742156954
3488	0.2741688387
3489	0.2741245766
3490	0.2740956672
3491	0.2740540984
3492	0.2740119244
3493	0.273952035
3494	0.2739074759
3495	0.273862852
3496	0.273810675
3497	0.2737875355
3498	0.2737436055
3499	0.2737153148
3500	0.2736785224
3501	0.2736333603
3502	0.273585078
3503	0.2735526546
3504	0.2735175692
3505	0.2734594474
3506	0.2734098414
3507	0.2733650972
3508	0.2733194728
3509	0.2732904984
3510	0.2732563034
3511	0.273211459
3512	0.2731814301
3513	0.2731496424
3514	0.2730991611
3515	0.2730440528
3516	0.2730038497
3517	0.2729756306
3518	0.2729523611
3519	0.2729076625
3520	0.2728692739
3521	0.2728280973
3522	0.2728109219
3523	0.2727588948
3524	0.2727000763
3525	0.2726514734
3526	0.2726061913
3527	0.2725641753
3528	0.2725214025
3529	0.2724642486
3530	0.2724225383
3531	0.2723942027
3532	0.2723614887
3533	0.2723074222
3534	0.2722617525
3535	0.272216313
3536	0.2721854061
3537	0.2721356992
3538	0.272101391
3539	0.2720711419
3540	0.2720304631
3541	0.2719962196
3542	0.2719596489
3543	0.2719196519
3544	0.2718971692
3545	0.2718529886
3546	0.2718152415
3547	0.2717718023
3548	0.2717283464
3549	0.2717022823
3550	0.271646204
3551	0.2716202302
3552	0.2715809285
3553	0.2715334632
3554	0.2715115499
3555	0.2714708452
3556	0.2714300021
3557	0.2713826887
3558	0.2713573259
3559	0.2713283625
3560	0.27128313
3561	0.2712525626
3562	0.2712209283
3563	0.2711649292
3564	0.2711194525
3565	0.2710910185
3566	0.2710401561
3567	0.2710034431
3568	0.2709607393
3569	0.2709342151
3570	0.2708851071
3571	0.2708429395
3572	0.2708107396
3573	0.2707640345
3574	0.2707228084
3575	0.2706817477
3576	0.2706432654
3577	0.2706049026
3578	0.2705594396
3579	0.2705224902
3580	0.2704807692
3581	0.2704456276
3582	0.2704160963
3583	0.270384378
3584	0.2703526103
3585	0.2703104561
3586	0.2702710228
3587	0.2702291783
3588	0.2702031158
3589	0.2701575285
3590	0.2701092865
3591	0.2700775592
3592	0.2700374794
3593	0.2700068017
3594	0.269987716
3595	0.2699542085
3596	0.2699208267
3597	0.2698859685
3598	0.2698505061
3599	0.2698069893
3600	0.2697779726
3601	0.2697603571
3602	0.2697218492
3603	0.269680717
3604	0.2696473697
3605	0.2696146428
3606	0.2695664661
3607	0.2695330624
3608	0.2695009434
3609	0.2694660564
3610	0.2694310108
3611	0.2694047579
3612	0.2693752009
3613	0.2693475496
3614	0.2693012988
3615	0.2692573066
3616	0.2692277715
3617	0.2691899162
3618	0.2691470286
3619	0.2691216125
3620	0.2690950896
3621	0.2690513697
3622	0.2690105898
3623	0.2689863491
3624	0.2689373143
3625	0.2689026028
3626	0.2688659515
3627	0.2688383599
3628	0.2687899122
3629	0.2687591232
3630	0.2687256006
3631	0.2686913924
3632	0.2686485025
3633	0.2686090509
3634	0.2685652464
3635	0.2685161569
3636	0.2684691808
3637	0.2684281524
3638	0.2683846156
3639	0.2683463545
3640	0.2683136045
3641	0.2682742452
3642	0.2682174141
3643	0.2681719921
3644	0.2681503989
3645	0.2681187414
3646	0.2680853963
3647	0.2680393004
3648	0.2680147469
3649	0.2679834342
3650	0.2679391604
3651	0.267904096
3652	0.2678611468
3653	0.2678142328
3654	0.267777093
3655	0.2677387985
3656	0.2676988897
3657	0.2676808023
3658	0.2676264112
3659	0.2675973163
3660	0.267547659
3661	0.267508167
3662	0.267471742
3663	0.2674430394
3664	0.2673874643
3665	0.2673584174
3666	0.2673323274
3667	0.2672897642
3668	0.2672508524
3669	0.2672287037
3670	0.2672011475
3671	0.2671643587
3672	0.267122545
3673	0.2670907132
3674	0.2670526267
3675	0.267011808
3676	0.2669834742
3677	0.2669363694
3678	0.2668895558
3679	0.266851129
3680	0.2668129517
3681	0.2667916724
3682	0.2667343095
3683	0.2666966061
3684	0.2666397512
3685	0.2665925342
3686	0.2665558002
3687	0.2665040685
3688	0.2664762701
3689	0.266442385
3690	0.2663933103
3691	0.2663567543
3692	0.2663322895
3693	0.2662974307
3694	0.2662495693
3695	0.2662188072
3696	0.2661875659
3697	0.2661546079
3698	0.2660950176
3699	0.2660614815
3700	0.2660391522
3701	0.2659995004
3702	0.265963948
3703	0.2659284411
3704	0.265903068
3705	0.2658589248
3706	0.2658235966
3707	0.2657856005
3708	0.2657400453
3709	0.2656910212
3710	0.2656481565
3711	0.2656063679
3712	0.2655830203
3713	0.2655508512
3714	0.2655251055
3715	0.2654882184
3716	0.265452354
3717	0.2654181172
3718	0.2653723395
3719	0.265334626
3720	0.2652822309
3721	0.2652443463
3722	0.2652043683
3723	0.2651588708
3724	0.2651195308
3725	0.2650892491
3726	0.2650473749
3727	0.2650146226
3728	0.2649875359
3729	0.2649356164
3730	0.264894078
3731	0.2648556186
3732	0.2648095104
3733	0.2647728813
3734	0.26472729
3735	0.2646808153
3736	0.2646363645
3737	0.2645879085
3738	0.2645662067
3739	0.2645287844
3740	0.2644842897
3741	0.2644512657
3742	0.2644137017
3743	0.2643686652
3744	0.26433319
3745	0.264297695
3746	0.2642523726
3747	0.2642213235
3748	0.2642003505
3749	0.2641707136
3750	0.264139452
3751	0.2640950506
3752	0.2640787999
3753	0.2640161741
3754	0.2639759115
3755	0.2639375216
3756	0.2638972811
3757	0.2638739955
3758	0.2638202156
3759	0.2637728068
3760	0.2637257169
3761	0.2636962317
3762	0.2636573675
3763	0.2636379658
3764	0.2635875311
3765	0.2635436136
3766	0.2635017903
3767	0.2634525258
3768	0.2634047629
3769	0.2633612124
3770	0.2633259431
3771	0.263308033
3772	0.2632550865
3773	0.2632304217
3774	0.2631903023
3775	0.2631504734
3776	0.2630988195
3777	0.2630415877
3778	0.2629927831
3779	0.2629582866
3780	0.2629227179
3781	0.2628783958
3782	0.2628510641
3783	0.2628214088
3784	0.2627652984
3785	0.2627092378
3786	0.262687248
3787	0.2626615229
3788	0.2626342678
3789	0.2625943861
3790	0.2625654761
3791	0.2625404068
3792	0.2624901737
3793	0.2624605918
3794	0.2624226985
3795	0.2623999544
3796	0.2623726733
3797	0.2623307547
3798	0.2622779016
3799	0.262236382
3800	0.2621965233
3801	0.2621474268
3802	0.2621183808
3803	0.262067104
3804	0.2620422667
3805	0.2620205597
3806	0.2619967176
3807	0.2619527491
3808	0.2619184536
3809	0.2618784793
3810	0.2618461762
3811	0.2618117696
3812	0.2617647119
3813	0.2617476253
3814	0.2617165998
3815	0.2616908848
3816	0.2616473194
3817	0.261610977
3818	0.2615684368
3819	0.2615275214
3820	0.261491635
3821	0.2614601385
3822	0.2614292755
3823	0.2613962373
3824	0.2613737954
3825	0.2613377518
3826	0.2613017676
3827	0.2612745211
3828	0.2612458316
3829	0.2612076779
3830	0.2611660267
3831	0.2611316075
3832	0.2610634277
3833	0.261031117
3834	0.2609938783
3835	0.2609708897
3836	0.2609273984
3837	0.260893441
3838	0.2608652378
3839	0.2608264249
3840	0.2607971997
3841	0.2607607058
3842	0.260711741
3843	0.2606645332
3844	0.2606323772
3845	0.2606008667
3846	0.2605514341
3847	0.2605262854
3848	0.2604918203
3849	0.2604705049
3850	0.2604294752
3851	0.2603924537
3852	0.2603473635
3853	0.2602957069
3854	0.2602599908
3855	0.2602294945
3856	0.2602064733
3857	0.2601694671
3858	0.2601326816
3859	0.2600946235
3860	0.2600608882
3861	0.2600355326
3862	0.259992926
3863	0.2599452052
3864	0.2598957797
3865	0.2598615246
3866	0.2598170365
3867	0.259786644
3868	0.259742959
3869	0.2597135187
3870	0.2596851677
3871	0.2596605361
3872	0.2596120802
3873	0.2595839646
3874	0.2595229345
3875	0.2594921179
3876	0.2594520219
3877	0.2594147127
3878	0.2593903026
3879	0.2593515796
3880	0.2593077158
3881	0.2592553329
3882	0.2592177143
3883	0.2591663593
3884	0.2591257308
3885	0.2590950862
3886	0.2590766073
3887	0.2590278584
3888	0.2589832746
3889	0.2589469651
3890	0.2589132065
3891	0.2588620254
3892	0.2588180241
3893	0.2587864722
3894	0.2587510776
3895	0.2587287726
3896	0.2586793372
3897	0.2586405063
3898	0.2585931699
3899	0.2585488423
3900	0.2585282874
3901	0.2584938781
3902	0.2584598292
3903	0.2584220739
3904	0.2583882014
3905	0.2583474754
3906	0.2583161651
3907	0.2582934833
3908	0.2582707199
3909	0.2582467005
3910	0.2582200451
3911	0.2581779363
3912	0.258163152
3913	0.2581168092
3914	0.2580718357
3915	0.2580507752
3916	0.2580127263
3917	0.2579710461
3918	0.2579435753
3919	0.257907604
3920	0.2578699219
3921	0.2578349258
3922	0.2577878912
3923	0.2577524857
3924	0.2577289868
3925	0.257692481
3926	0.2576675803
3927	0.2576257145
3928	0.2575978139
3929	0.2575583971
3930	0.2575109303
3931	0.2574832801
3932	0.2574418529
3933	0.2574120427
3934	0.257384352
3935	0.2573491373
3936	0.2573170786
3937	0.2572703608
3938	0.2572387956
3939	0.257210445
3940	0.257176679
3941	0.2571575818
3942	0.2571312266
3943	0.2570812212
3944	0.2570451879
3945	0.2570006424
3946	0.2569595095
3947	0.2569154262
3948	0.2568572758
3949	0.2568181799
3950	0.2567875618
3951	0.2567693622
3952	0.2567348557
3953	0.2567048123
3954	0.2566668007
3955	0.2566240689
3956	0.2566006059
3957	0.2565438084
3958	0.2565165697
3959	0.2564971802
3960	0.2564833159
3961	0.2564574479
3962	0.2564201858
3963	0.2563913434
3964	0.2563639004
3965	0.2563392096
3966	0.2563017742
3967	0.2562661694
3968	0.2562238885
3969	0.2561913707
3970	0.256141891
3971	0.256114567
3972	0.2560894891
3973	0.2560508877
3974	0.2560309048
3975	0.2560003278
3976	0.2559405041
3977	0.255894593
3978	0.2558431313
3979	0.2558083372
3980	0.2557837323
3981	0.2557459943
3982	0.2557034707
3983	0.2556669243
3984	0.2556397343
3985	0.2555909406
3986	0.2555578417
3987	0.2555121817
3988	0.2554900396
3989	0.2554577633
3990	0.2554268627
3991	0.2553889781
3992	0.2553371702
3993	0.2552993042
3994	0.255270201
3995	0.2552516544
3996	0.2552158877
3997	0.2551698439
3998	0.255132034
3999	0.2551047105
4000	0.2550769387
4001	0.2550338839
4002	0.2550043149
4003	0.2549540371
4004	0.2549195086
4005	0.2548836956
4006	0.2548569637
4007	0.2548256354
4008	0.2547883999
4009	0.2547426373
4010	0.2547129422
4011	0.254669108
4012	0.254642259
4013	0.2546072482
4014	0.2545779625
4015	0.2545499115
4016	0.2545192787
4017	0.2545003091
4018	0.2544682178
4019	0.2544484933
4020	0.2544097971
4021	0.2543718345
4022	0.2543356389
4023	0.254301779
4024	0.254264075
4025	0.2542225968
4026	0.254174016
4027	0.2541501192
4028	0.2541083254
4029	0.2540739865
4030	0.2540456195
4031	0.2540205276
4032	0.2539619086
4033	0.2539284512
4034	0.2538931298
4035	0.2538583057
4036	0.2538113686
4037	0.2537844847
4038	0.2537447938
4039	0.2537064573
4040	0.2536488197
4041	0.2536060772
4042	0.2535669681
4043	0.2535482892
4044	0.2535076249
4045	0.2534609318
4046	0.2534332743
4047	0.2534135349
4048	0.2533623603
4049	0.2533277801
4050	0.2532935627
4051	0.2532443893
4052	0.2532166635
4053	0.2531671987
4054	0.25313091
4055	0.2530839897
4056	0.2530536748
4057	0.2530318634
4058	0.2530072834
4059	0.2529669587
4060	0.2529221275
4061	0.2528958361
4062	0.2528519185
4063	0.2528379011
4064	0.2527798002
4065	0.2527434569
4066	0.2526890027
4067	0.2526459517
4068	0.252621399
4069	0.2525990657
4070	0.2525539857
4071	0.2525296958
4072	0.2525020611
4073	0.252476655
4074	0.2524278243
4075	0.2524048484
4076	0.2523682335
4077	0.2523311012
4078	0.2522840642
4079	0.2522516618
4080	0.2522187599
4081	0.2521927096
4082	0.2521708614
4083	0.2521305831
4084	0.252102294
4085	0.2520857019
4086	0.2520456419
4087	0.2520177894
4088	0.2519694338
4089	0.2519425509
4090	0.2519195086
4091	0.2518821346
4092	0.2518412055
4093	0.2517966818
4094	0.2517639123
4095	0.2517376943
4096	0.2516955743
4097	0.251665787
4098	0.2516343936
4099	0.2516100298
4100	0.2515715634
4101	0.2515358003
4102	0.2515150361
4103	0.2514759461
4104	0.2514294956
4105	0.251378976
4106	0.2513410071
4107	0.2513008674
4108	0.2512511739
4109	0.2511974783
4110	0.2511731446
4111	0.2511381029
4112	0.2511152535
4113	0.2510892573
4114	0.2510505657
4115	0.2510217026
4116	0.2509930141
4117	0.2509625523
4118	0.2509217334
4119	0.2508921522
4120	0.2508644624
4121	0.2508192231
4122	0.2507814159
4123	0.2507449338
4124	0.2507199873
4125	0.2506858886
4126	0.250645492
4127	0.2506179218
4128	0.2505868876
4129	0.2505438929
4130	0.2505072361
4131	0.2504746042
4132	0.2504438307
4133	0.2503958172
4134	0.2503477327
4135	0.2503101771
4136	0.250274473
4137	0.2502463764
4138	0.2502008026
4139	0.2501598165
4140	0.2501320332
4141	0.2500953712
4142	0.2500649978
4143	0.2500308048
4144	0.2499994355
4145	0.2499572643
4146	0.2499441918
4147	0.2499121344
4148	0.249877949
4149	0.2498605464
4150	0.2498202183
4151	0.2497671666
4152	0.2497462268
4153	0.2497038891
4154	0.2496771093
4155	0.2496369784
4156	0.2495984605
4157	0.2495592732
4158	0.2495313203
4159	0.2495021713
4160	0.249470939
4161	0.2494404074
4162	0.2494159171
4163	0.2493916965
4164	0.2493482583
4165	0.2492968635
4166	0.2492545372
4167	0.2492091512
4168	0.2491754317
4169	0.2491433898
4170	0.2491198377
4171	0.2490817781
4172	0.2490558454
4173	0.2490323564
4174	0.2490013115
4175	0.2489581858
4176	0.2489364718
4177	0.2488888697
4178	0.24884929
4179	0.2488177548
4180	0.2487858942
4181	0.2487533432
4182	0.2487226709
4183	0.2486761244
4184	0.2486551538
4185	0.2486111462
4186	0.2485753864
4187	0.2485381574
4188	0.2485176692
4189	0.2484743247
4190	0.2484290172
4191	0.2484018473
4192	0.2483562794
4193	0.248331627
4194	0.2482897346
4195	0.2482582413
4196	0.2482158075
4197	0.2481895831
4198	0.2481560551
4199	0.2481161649
